"user_id","cafe_id","score","txt"
"62","15","5","餐點豐盛好吃
帕尼尼裡面有玉米筍吃起來還蠻特別的
店內空間有點小但佈置的很可愛 …"
"63","1","5","一進入餐廳就被裡面的裝潢與裝飾品吸引住，用餐環境很棒，服務生動作迅速、態度良好，招呼的很快。這家店是寵物友善，寵物可以牽繩或坐推車，寵物似乎可以上椅。
莎莎醬雞腿堡的醬汁好吃，麵包本身也好吃，整體跟肉搭配起來不會很膩，細細的薯條很讚👍 附餐選擇冰紅茶，對我來說稍微甜了點（我平常喝無糖）。
另外單點酥皮濃湯，味道不錯，但有嚐鮮過即可。
這次用餐經驗會讓我想再回訪！也會推薦其他親友，特別是有養貓狗的親友們。 …"
"64","1","5","因為貓店長慕名而來的，店員衣服都很有趣。
餐點美味，環境舒適
五星評論送紅茶店家很熱情，會不斷詢問是否要續杯。"
"65","1","5","燉飯、薯條、漢堡都蠻不錯👍
店裡有各式各樣的大小公仔
還有電動機台小孩很喜歡 …"
"66","1","5","餐廳氛圍很好，服務人員態度很棒，還有可愛的貓貓走來走去🤩 …"
"67","1","5","還是一樣好吃！裝潢後的氣氛很棒，我們已經來第二次囉！！"
"68","1","5","常常吃義式料理的我今天來到驚奇咖啡真的有驚奇，青醬義大利麵完全出乎我意料之外的好吃，尤其煙燻鮭魚新鮮又美味，包括麻糬鬆餅也很讓人垂延三尺，最讚的是松露櫻桃鴨胸燉飯"
"69","1","5","二訪 帶朋友來吃吃看
台北人會喜歡的店 裝潢很特別 …"
"70","1","5","這裡的工作人員服務態度非常好👍，廁所也很乾淨喔！東西都很好吃😋 …"
"71","1","4","義大利麵的醬是屬於比較水的那種
千層麵蠻鹹的不過好吃
麻糬鬆餅有黑糖跟原味兩種
店後面有一隻貓很可愛"
"72","48","5","路過的時候剛好看到有一顆很高的樹，想說進來看看是什麼店，裡面的環境很舒適，店員也很親切，這次我點的是美式咖啡、紅燒肉套餐和布丁，咖啡喝起來很順口，而且如果想喝特殊口味的咖啡，他們這邊也有很多不同的咖啡豆可以選擇，紅燒肉吃起來外皮很酥脆，搭配旁邊的辣醬吃起來也很不錯👍布丁吃起來不會過甜，是很溫和的味道，這一家很適合來放鬆聊天吃個小點心 …"
"72","1","5","這一家在裝修之前就有來吃過了，味道很不錯👍這次裝修完後就立刻過來了，裝修風格變得像酒吧的感覺，他們的雞腿燉飯很好吃，雞腿外脆內軟，非常好吃，下次再來吃吃看他們家的鬆餅🥞 …"
"72","27","5","這一家的氛圍很好，裡面有很多漂亮的蕨類，餐點和飲料的味道也都很不錯👍，我這次點的是奶油蝦烏龍麵，味道很濃厚，每一口都充滿著白醬的味道，唯一比較可惜的是他們家的份量比較少一點，如果有個可以加錢加麵的選項會更好 …"
"72","3","5","這次點的餐點是椒麻雞和抹茶舒芙蕾，椒麻雞味道不錯，可以搭配旁邊的醬一起吃，其中最令我印象深刻的是他的舒芙蕾非常的好吃，非常鬆軟，搭配旁邊附的奶油和抹茶冰淇淋吃起來別有一番風味，來這家絕對要試試看他們的舒芙蕾，你絕對會喜歡
113.3.9 …"
"73","1","5","非常驚喜的餐廳。下午時段生意很好。有貓就加分。卡皮巴拉表示喜歡😘 …"
"74","1","1","服務生不知道再催什麼一直要收盤子，很像在趕客人"
"75","10","5","令人感到舒服的巷弄咖啡館，鬆餅、咖啡令人感到驚喜。
鬆餅加上店家自製奶油，真的很好吃。
第一次喝到好看又有奇妙口味的冰檸咖啡，檸檬汁加上淡淡的咖啡味及鮮明的咖啡香氣，絕讚。"
"75","36","4","咖啡很好喝👍
千層蛋糕也好吃😋
完全居家氛圍的咖啡店，有些雜亂🥺 …"
"75","1","5","重視CP值嗎？絕贊推薦這家👍
7.5oz附濃湯，沙拉：369
鬆餅，鴨胸沙拉，兩杯咖啡 …"
"76","1","5","酥炸鬼頭刀好吃，麻糬鬆餅每次必點，店內還有貓貓可以摸！"
"77","1","5","如果有個伴可以陪你度過一個下午，你會選擇誰呢?
如果有個地方可以讓我度過一個下午，我會選擇這裡。 …"
"78","1","4","第一眼看到屋頂招牌...日式厚鬆餅，
推門而入，手把方向不同，
店內各式漫威人物裝置很美式， …"
"78","11","4","咖啡濃醇順口，茶飲甘甜不苦澀，
色澤飽滿，口感溫潤好喝，
生菜沙拉佐醬濃郁， …"
"79","1","4","Google上評分非常高，過年帶家人來用餐。餐廳內環境寬敞，氣氛很好，加上不收服務費，整體來說CP值很高。不過食物到是普普而已，不難吃可是也稱不上好吃，雞腿入味不足，千層麵有點太水。"
"80","1","4","算是價格和餐點相符合的店😊
燉飯是芯有點硬的類型
但我喜歡 …"
"81","1","5","Ooooooops！
就和店名一樣，太令人驚奇的空間，一進門就被可愛的貓咪給歡迎，熱情的老闆像是久違的好友一般打了招呼，名片也有七種款式很符合收集狂的需求，每一個轉角都能看到不同的巧思，因時間較趕的關係沒能用餐，而餐點也沒有外帶的服務，推薦有1-2小時完整時間的朋友一定要來這裡坐坐！
隨意翻了一下餐點，看起來都不貴，值得收藏的好店！"
"82","1","5","先講一些缺點：牛排都是七分熟哦！翼板雖然相對嫩，但還是咀嚼很久！建議就點其它的吧！熱的飲料可能要特別要求，不然可能上來就是溫溫的。現金付款、現金付款、現金付款，很重要，要講三次。
五顆星的理由：氣氛好、服務人員親切、座位選擇多、餐點分量足、拍照打卡當網美很合適，雖然距離上一次用餐已相隔五年，但結論都是留下很好的印象。
餐點：鮭魚沙拉白色盤-澄醬（120）、翼板牛排附黑色盤沙拉（399）加酥皮濃湯（+40）換鮮奶茶（加價）、迷迭香雞排義大利麵（219）附紅茶，請參閱圖片。"
"83","1","5","新裝潢後，空間更寬廣、更舒適，食物也好吃、份量十足，服務也超讚👍👍👍 …"
"84","1","5","很舒適，套餐好吃，服務人員美麗又親切，值得推薦😊 …"
"85","1","5","第一次來先被外面的門驚喜到 因為門把的方向會誤導開的方式餐點超好吃 飯後的魔術真的是超驚喜 以為只是跟平常一樣吃飯就結束的日子 沒想到收穫滿滿 滿滿的驚奇感"
"86","1","5","我們又來啦！有好吃的美食又有玩的
很推薦喔！"
"87","1","5","氣氛好！餐點好吃！已經回訪很多次了😆 …"
"88","1","5","姑丈加持過的餐廳果然讚！！
店內舒適明亮
餐點品質狠棒      服務人員訓練有素
再訪意願極高      牛粉們快來踩點吧～～"
"89","1","5","來花蓮旅遊幾次了，常來驚奇咖啡聚餐，是一間打造漫威主題，為顧客打造一個充滿超級英雄氛圍的用餐體驗。餐廳內部裝潢以漫威英雄為主題，墻上懸掛著多款漫威英雄的畫作、還有相關海報和雕像，營造出一個充滿動感和熱情的氛圍。而餐廳的餐點也都非常好吃，提供有例如漢堡（花生醬濃郁）、義式焗烤麵、燉飯、酥皮濃湯、冰淇淋麻糬鬆餅（喜歡甜點的朋友必點），還有飲品等。加入漫威主題的驚奇咖啡，讓顧客能夠在歡樂、美食和漫威英雄的世界中，享受到一個獨特的用餐體驗，並且讓超級英雄的迷們感受到無限的熱情和激動。"
"90","1","5","紅茶很好喝 強烈推薦點一杯
服務生很有耐性
環境舒適"
"91","1","5","今天家裡四人來吃午餐,雖沒訂位還好還有位置,點了一個素的青醬義大利麵,一個肉醬義大利麵,一個清炒義大利麵還有雞腿燉飯，餐點都很好吃，而且料也很新鮮很好吃，餐後的麻糬楓糖鬆餅,真的很不錯,中間有一杯香草冰淇淋,搭配起來很棒~~
廁所也很友善,還是在花蓮難得少見的免治馬桶!!
大推大推"
"92","41","5","甜點好喝 咖啡好吃 空間舒適靜謐"
"92","25","4","這間店優格的擺盤真滴是漂亮到不行啊！！！
整間店給人一種古典的悠閒感，親切的老闆和店員、有質感的餐具、有特色又美觀的餐點，是很適合呆一個下午的咖啡廳
咖啡有超級多種，不懂咖啡的我們，點了最常見的黑咖啡和小白拿鐵，小白拿鐵會比一般拿鐵的咖啡味更重一些。 …"
"92","4","5","三明治好吃 素食友善👍🏻 …"
"92","1","5","蕃茄義大利麵好吃，小孩喜歡！
漢堡餐有附薯條，造福兒童。
酥皮濃湯正常。 …"
"92","27","5","餐點好吃！雞肉料理特別棒！"
"93","1","5","【寵物友善餐廳🐕🐕🐕】
餐廳風格跟氣氛很好，而且服務人員很熱情也很友善
用餐環境很放鬆不壅擠，非常好拍照取景 …"
"94","1","5","老實說，在2餐中間空檔路過，只點杯奶茶+小菜（店家很佛系低消$70而已），想參考餐點分享請參閱其他評論🤣
.
給5星是對餐廳裝潢的用心+店員親切的程度👍結合復古、新潮的公仔，處處都是擺設的小細節，菜單很豐富可惜沒時間+肚子吃😖（路過花蓮會想再去❤️） …"
"95","1","5","很特別的地方 美式風格
有超大鋼彈 還有Marvel 人物商品
老闆娘親切大方 …"
"96","1","5","每道菜都令人回味
服務人員 都很細心 上菜又快
炸甜不辣- 切的像薯條 但吃起來外酥內軟 沒吃過這個好吃的 …"
"97","1","5","今年9/28來用餐 總共快要20人 對座位的需求有點麻煩 有一位年輕男店員從頭到尾態度都很親切 還主動問我們需不需要調整座位 今天才想到來留言謝謝他 辛苦了🥹 …"
"98","1","5","日式厚鬆餅已經停賣了，這次只點了麻糬鬆餅和荔枝氣泡飲，第一口很驚艷吃到後面有點膩，適合2-4人吃完後一起點來吃。店內裝潢給100分！桌上的餐具和小物看得出來都很用心，服務生都是年輕人～"
"99","20","5","▼(・ᴥ・)▼單品手沖、拿鐵都好喝，會數學的肉桂捲就是好看又好好吃，喜歡焦糖和香橙口味的肉桂捲"
"99","15","5","貓咪都健健康康胖胖圓圓潤潤的很可愛，帶狗狗來也蠻放心的，貓咪都很淡定🤣 店裡飲品選項超多，咖啡或鮮打果汁都很好喝，早午餐或下午茶都很棒，氛圍很放鬆愜意 …"
"99","48","5","很喜歡整家店的氛圍，點心和餐點都不錯吃，很適合和朋友小聚的店家"
"99","1","5","餐點好吃、選擇很多，輕食沙拉和義大利麵燉飯都很讚，寵物友善+100分🥰🐾🐕‍🦺✨
店員也都很親切，再忙都笑笑的～～～店內座位間距也夠寬敞，還有狗狗貓咪的小點心區可以買給嘴饞的寵物們🤣 …"
"99","21","5","Latte很順口，很喜歡豆子的味道，可頌也好好吃，全家都在誇！老闆人很親切NICE ^^"
"99","29","5","去了2次都很喜歡，推提拉米蘇~微凍的口感超讚！
還有親人的卯咪喵喵喵"
"99","24","5","肉桂捲好吃😋 拿鐵也是花蓮最好喝之一！ …"
"100","1","5","Oops驚奇咖啡，無論正餐點及甜點都好吃，色香味俱全。
價位合理，環境舒適、氛圍佳。
適合坐一整下午放鬆、放空、聊天、享受餐點!
麻薯鬆餅賣相很好也非常好吃，強推薦!!😁 …"
"101","1","5","餐點都很好吃很豐盛很有飽足感，而且都特別大又多
適合與朋友聚餐 ，晚上也有魔術師 特別驚奇
服務態度都很不錯
還有可愛的店狗 😆 …"
"101","18","5","雖然座位不多，但裡面的氣氛不錯，貓咪很可愛很親人
喝的跟吃的都不錯，服務也很好 😊 …"
"102","1","4","餐點不錯，今天吃鱈魚螃蟹醬法式蛋捲，是螃蟹醬淋在炸鱈魚條上，再擺在（裡面包了玉米跟...某種類似黑胡椒醬質感的醬料的）蛋捲上。另外單點螺旋酥皮濃湯（螺紋很特別，裡面的湯有玉米跟快融化的洋蔥），好吃平價又不收服務費。
氣氛不錯，有很多老闆的收藏品（應該是？），店狗也個性很穩定的走來走去～ …"
"103","1","3","看評價特意從外縣市來嘗鮮～進門感覺裝潢氛圍很特別的一家店，漢堡現點現做很好吃，培根奶油義大利麵的份量男生吃不太夠，培根給很大塊ok，但醬料是義大利麵靈魂卻沒特別驚艷厲害的地方，葡風酒醋豬排同行友人打搶很ㄧ般可跳過，整體用餐完的感覺是，不用刻意前來和再訪的店，想吃漢堡早餐的可以來試試口味喜不喜歡這樣"
"104","1","5","好吃 好拍 擺設真的是充滿驚奇ಠ_ಠ
餐點都很平價，味道還不錯，蠻乾淨的食材。
來之前建議要訂位，桌上都有附設起司粉、番茄醬還要辣椒醬的醬料。
目前吃到都沒有什麼大缺點，推薦來這邊玩的朋友可以去吃吃看。"
"104","33","5","手沖咖啡很好喝(⁎⁍̴̛ᴗ⁍̴̛⁎)
貓貓可愛"
"104","18","5","自製優格很好吃喔(⁎⁍̴̛ᴗ⁍̴̛⁎)～
蛋糕也是超級好吃 重點是老闆&老闆娘人都超好的～～ 還有可愛的店貓"
"104","30","5","老闆很好聊天，咖啡很美味 氣氛很好"
"104","20","5","非常可愛的小店！（可惜我這次是外帶）
有禮盒可以做挑選～好喜歡洛神的🥰 …"
"104","19","5","美式咖啡分成多種口感 非常好喝
手沖的部分還算不錯會給同行的人share
甜點部分首推檸檬塔 第二是抹茶戚風 店員姊姊人很好店裏氣氛不算吵雜適合帶朋友來小聊"
"105","12","5","老闆娘漂亮大方！
氣氛很好空間很美，很適合待在這發呆休息一下～
放鬆的好地方😌 …"
"105","1","5","今天到店時服務人員說厚鬆餅已經搬家到公正街包子旁邊了，沒關係還有麻糬鬆餅～這次點限定草莓口味的，口感非常好吃，沾著奶油、冰淇淋，😋
銀絲卷是烤過的，熱熱吃沾著煉乳，甜到爆表，跟我一樣是螞蟻人一定愛不釋手。
最後麵食類點個蛤蠣麵/白醬，海鮮味超級濃，一份才$220元，附飲料，味道不馬虎！超有誠意的啦 …"
"105","41","5","第一次嘗試達克瓦茲，口感很喜歡，蛋糕也好吃。下次會去內用：）"
